,mode,map,type,pl1_tm1_brawler,pl1_tm1_brwlr_trop,pl1_tm1_brwlr_pwr,pl2_tm1_brawler,pl2_tm1_brwlr_trop,pl2_tm1_brwlr_pwr,pl3_tm1_brawler,pl3_tm1_brwlr_trop,pl3_tm1_brwlr_pwr,pl1_tm2_brawler,pl1_tm2_brwlr_trop,pl1_tm2_brwlr_pwr,pl2_tm2_brawler,pl2_tm2_brwlr_trop,pl2_tm2_brwlr_pwr,pl3_tm2_brawler,pl3_tm2_brwlr_trop,pl3_tm2_brwlr_pwr,tm1_win,unq_battle_id
363,gemGrab,Stardust Storm,ranked,TARA,801,10,BELLE,707,10,LEON,911,10,8-BIT,1139,10,STU,968,10,SPIKE,1007,10,False,20210821T131122.000Z_15000403_5533
364,gemGrab,Stardust Storm,ranked,STU,1002,10,CROW,1242,10,GENE,918,10,STU,974,10,8-BIT,1143,10,SPIKE,1012,10,False,20210821T131436.000Z_15000403_6291
365,gemGrab,Stardust Storm,ranked,STU,980,10,8-BIT,1147,10,SPIKE,1017,10,COLT,880,10,BEA,845,10,LEON,783,10,True,20210821T132115.000Z_15000403_5652
366,gemGrab,Stardust Storm,ranked,SPIKE,649,10,SPROUT,846,10,PIPER,987,10,8-BIT,1151,10,STU,986,10,SPIKE,1022,10,True,20210821T132634.000Z_15000403_5641
367,gemGrab,Stardust Storm,ranked,8-BIT,1139,10,SPROUT,930,10,SPIKE,1011,10,SPIKE,740,10,TARA,874,10,LEON,689,10,False,20210821T133423.000Z_15000403_5383
368,gemGrab,Stardust Storm,ranked,8-BIT,1127,10,RICO,1120,10,SPIKE,1000,10,MORTIS,948,10,PENNY,873,10,SANDY,716,10,False,20210821T134236.000Z_15000403_5784
369,brawlBall,Sneaky Fields,ranked,GENE,889,10,EMZ,910,10,SANDY,879,10,GENE,1209,10,EL PRIMO,1229,10,SPIKE,1179,10,True,20210821T134515.000Z_15000050_6295
370,gemGrab,Stardust Storm,ranked,MORTIS,875,10,LOU,819,10,COLT,836,10,8-BIT,1115,10,RICO,1108,10,SPIKE,989,10,False,20210821T134612.000Z_15000403_5742
371,brawlBall,Sneaky Fields,ranked,EL PRIMO,1217,10,GENE,1197,10,SPIKE,1167,10,ROSA,900,10,POCO,920,10,BULL,941,10,True,20210821T135005.000Z_15000050_6342
372,gemGrab,Stardust Storm,ranked,EMZ,927,10,GENE,892,10,SANDY,939,10,RICO,1112,10,8-BIT,1119,10,SPIKE,995,10,False,20210821T135127.000Z_15000403_5984
373,gemGrab,Stardust Storm,ranked,PENNY,699,10,SPROUT,955,10,BYRON,866,10,8-BIT,1123,10,SPIKE,1001,10,RICO,1116,10,False,20210821T135515.000Z_15000403_5760
374,brawlBall,Sneaky Fields,ranked,EL PRIMO,1220,10,GENE,1201,10,SPIKE,1171,10,PAM,943,10,MAX,937,10,SANDY,960,10,False,20210821T135525.000Z_15000050_6432
375,brawlBall,Sneaky Fields,ranked,EL PRIMO,1208,10,GENE,1189,10,SPIKE,1159,10,LEON,1251,10,BIBI,0,1,SQUEAK,667,10,True,20210821T135652.000Z_15000050_5474
376,brawlBall,Sneaky Fields,ranked,LEON,789,10,EL PRIMO,1034,10,BEA,1087,10,EL PRIMO,1211,10,GENE,1193,10,SPIKE,1163,10,True,20210821T140039.000Z_15000050_6477
377,gemGrab,Stardust Storm,ranked,GENE,773,10,RICO,763,10,NITA,852,10,8-BIT,1127,10,RICO,1120,10,SPIKE,1006,10,False,20210821T140102.000Z_15000403_5641
378,gemGrab,Stardust Storm,ranked,SURGE,840,10,MR. P,806,10,BUZZ,846,10,RICO,1124,10,8-BIT,1131,10,SPIKE,1011,10,False,20210821T140410.000Z_15000403_5758
379,brawlBall,Sneaky Fields,ranked,GENE,1104,10,TARA,975,10,STU,1060,10,EL PRIMO,1199,10,GENE,1181,10,SPIKE,1151,10,False,20210821T140625.000Z_15000050_6670
380,brawlBall,Sneaky Fields,ranked,EL PRIMO,1203,10,GENE,1185,10,SPIKE,1155,10,EMZ,931,10,SANDY,943,10,SPIKE,908,10,False,20210821T141046.000Z_15000050_6325
381,gemGrab,Stardust Storm,ranked,8-BIT,1135,10,RICO,1128,10,SPIKE,1016,10,MORTIS,786,10,STU,790,10,TARA,740,10,False,20210821T141051.000Z_15000403_5595
382,brawlBall,Sneaky Fields,ranked,EL PRIMO,747,10,RICO,1005,10,COLT,1006,10,MORTIS,944,10,MR. P,909,10,BEA,757,10,True,20210821T141435.000Z_15000050_5368
383,brawlBall,Sneaky Fields,ranked,STU,1096,10,GENE,1173,10,SPIKE,1143,10,TARA,778,10,SANDY,871,10,GENE,869,10,True,20210821T141545.000Z_15000050_5930
384,brawlBall,Sneaky Fields,ranked,JACKY,864,10,SPIKE,856,10,MAX,926,10,COLT,1011,10,RICO,1010,10,MORTIS,832,10,True,20210821T141848.000Z_15000050_5499
385,brawlBall,Sneaky Fields,ranked,STU,1101,10,SPIKE,1147,10,GENE,1177,10,STU,859,10,8-BIT,811,10,RICO,815,10,True,20210821T142136.000Z_15000050_5910
386,brawlBall,Sneaky Fields,ranked,RICO,999,10,COLT,1000,10,LEON,796,10,SANDY,924,10,STU,887,10,COLT,877,10,False,20210821T142144.000Z_15000050_5483
387,brawlBall,Sneaky Fields,ranked,STU,1105,10,GENE,1181,10,SPIKE,1151,10,SANDY,872,10,EL PRIMO,574,10,MAX,1002,10,True,20210821T142754.000Z_15000050_5885
388,brawlBall,Sneaky Fields,ranked,JESSIE,830,10,STU,849,10,RICO,967,10,STU,1109,10,SPIKE,1155,10,GENE,1185,10,False,20210821T143359.000Z_15000050_6095
389,brawlBall,Sneaky Fields,ranked,TARA,917,10,STU,44,10,BEA,1006,10,STU,1113,10,GENE,1189,10,SPIKE,1159,10,False,20210821T143922.000Z_15000050_5428
390,brawlBall,Sneaky Fields,ranked,EMZ,898,10,BEA,826,10,TARA,872,10,STU,1117,10,GENE,1193,10,SPIKE,1163,10,False,20210821T144240.000Z_15000050_6069
391,brawlBall,Sneaky Fields,ranked,STU,1121,10,GENE,1197,10,SPIKE,1167,10,TARA,757,10,EL PRIMO,873,10,COLT,800,10,True,20210821T145059.000Z_15000050_5915
392,brawlBall,Sneaky Fields,ranked,STU,1125,10,GENE,1201,10,SPIKE,1171,10,DARRYL,840,10,BELLE,798,10,NITA,841,10,True,20210821T150037.000Z_15000050_5976
393,brawlBall,Sneaky Fields,ranked,STU,1129,10,GENE,1204,10,SPIKE,1175,10,BYRON,775,10,FRANK,893,10,EL PRIMO,886,10,False,20210821T150425.000Z_15000050_6062
394,brawlBall,Sneaky Fields,ranked,TARA,1052,10,GENE,1192,10,SPIKE,1163,10,SPIKE,805,10,DYNAMIKE,874,10,JESSIE,870,10,False,20210821T151111.000Z_15000050_5956
395,brawlBall,Sneaky Fields,ranked,TARA,616,10,CARL,817,10,COLT,657,10,STU,1117,10,GENE,1180,10,EMZ,1001,10,False,20210821T151513.000Z_15000050_5388
396,brawlBall,Sneaky Fields,ranked,NITA,549,10,GENE,908,10,TARA,600,10,STU,1121,10,GENE,1184,10,EMZ,1006,10,False,20210821T152006.000Z_15000050_5368
397,gemGrab,Stardust Storm,ranked,8-BIT,1123,10,RICO,1116,10,SPIKE,1005,10,MORTIS,873,10,AMBER,803,10,SPIKE,747,10,False,20210821T152731.000Z_15000403_5667
398,brawlBall,Sneaky Fields,ranked,BYRON,875,10,STU,886,10,CARL,707,10,STU,1125,10,GENE,1188,10,EMZ,1011,10,False,20210821T152819.000Z_15000050_5792
399,gemGrab,Stardust Storm,ranked,8-BIT,1111,10,SPIKE,994,10,RICO,1104,10,STU,1176,10,BELLE,1141,10,MORTIS,1136,10,False,20210821T153122.000Z_15000403_6662
400,brawlBall,Sneaky Fields,ranked,STU,1125,10,GENE,1188,10,EMZ,1011,10,BARLEY,494,10,RICO,895,10,STU,893,10,False,20210821T153351.000Z_15000050_5606
401,brawlBall,Sneaky Fields,ranked,BEA,1132,10,EMZ,1000,10,STU,1113,10,DARRYL,768,10,EMZ,809,10,BYRON,927,10,True,20210821T153737.000Z_15000050_5749
402,brawlBall,Sneaky Fields,ranked,STU,1117,10,BEA,1136,10,EMZ,1005,10,RICO,969,10,EL PRIMO,960,10,DYNAMIKE,890,10,True,20210821T154121.000Z_15000050_6077
403,brawlBall,Sneaky Fields,ranked,STU,1121,10,BEA,1140,10,EMZ,1010,10,GENE,886,10,SANDY,909,10,STU,848,10,False,20210821T154838.000Z_15000050_5914
404,brawlBall,Sneaky Fields,ranked,STU,1121,10,BEA,1140,10,EMZ,1010,10,BUZZ,1004,10,EL PRIMO,879,10,COLT,897,10,True,20210821T155225.000Z_15000050_6051
405,brawlBall,Sneaky Fields,ranked,BUZZ,733,10,EL PRIMO,850,10,8-BIT,830,10,RICO,1023,10,EL PRIMO,1040,10,BYRON,1090,10,False,20210821T161644.000Z_15000050_5566
406,brawlBall,Sneaky Fields,ranked,RICO,1028,10,BYRON,1095,10,EL PRIMO,1045,10,GRIFF,83,10,EMZ,385,8,POCO,881,10,True,20210821T162111.000Z_15000050_4517
407,brawlBall,Sneaky Fields,ranked,TARA,827,10,AMBER,761,10,BEA,967,10,RICO,1033,10,BYRON,1100,10,EL PRIMO,1050,10,False,20210821T162519.000Z_15000050_5738
408,brawlBall,Sneaky Fields,ranked,RICO,1038,10,BYRON,1104,10,EL PRIMO,1055,10,BIBI,735,10,BEA,804,10,FRANK,851,10,True,20210821T163050.000Z_15000050_5587
409,brawlBall,Sneaky Fields,ranked,BEA,819,10,STU,970,10,TARA,1096,10,RICO,1043,10,EL PRIMO,1060,10,BYRON,1108,10,True,20210821T163338.000Z_15000050_6096
410,brawlBall,Sneaky Fields,ranked,BYRON,1096,10,EL PRIMO,1049,10,RICO,1032,10,DYNAMIKE,533,10,GALE,787,10,MORTIS,628,10,True,20210821T163922.000Z_15000050_5125
411,brawlBall,Sneaky Fields,ranked,EL PRIMO,940,10,RICO,499,9,JESSIE,940,10,SANDY,1102,10,BYRON,1101,10,EL PRIMO,1054,10,False,20210821T164319.000Z_15000050_5636
412,brawlBall,Sneaky Fields,ranked,SANDY,1106,10,EL PRIMO,1059,10,BYRON,1105,10,EL PRIMO,777,10,SPIKE,811,10,SURGE,779,10,False,20210821T164921.000Z_15000050_5637
413,brawlBall,Sneaky Fields,ranked,NITA,873,10,TICK,873,10,DYNAMIKE,872,10,SANDY,1094,10,BYRON,1093,10,EL PRIMO,1048,10,True,20210821T165517.000Z_15000050_5853
414,brawlBall,Sneaky Fields,ranked,EL PRIMO,1037,10,SANDY,1083,10,BYRON,1082,10,NITA,879,10,BYRON,1014,10,GENE,783,10,False,20210821T170042.000Z_15000050_5878
415,brawlBall,Sneaky Fields,ranked,LOU,864,10,SHELLY,895,10,BULL,887,10,SPIKE,1035,10,BYRON,1071,10,EMZ,1007,10,False,20210821T170625.000Z_15000050_5759
416,brawlBall,Sneaky Fields,ranked,SPIKE,1040,10,BYRON,1076,10,EMZ,1012,10,SANDY,733,10,ROSA,799,10,BROCK,812,10,True,20210821T171038.000Z_15000050_5472
417,brawlBall,Sneaky Fields,ranked,SPIKE,1045,10,BYRON,1081,10,EMZ,1017,10,TARA,1005,10,STU,730,10,DYNAMIKE,745,10,True,20210821T171401.000Z_15000050_5623
418,brawlBall,Sneaky Fields,ranked,EMZ,1022,10,SPIKE,1050,10,BYRON,1086,10,RICO,644,10,EL PRIMO,777,10,BIBI,789,10,True,20210821T171835.000Z_15000050_5368
419,brawlBall,Sneaky Fields,ranked,STU,992,10,BEA,953,10,EL PRIMO,768,10,SPIKE,1055,10,BYRON,1091,10,EMZ,1027,10,True,20210821T172608.000Z_15000050_5886
420,brawlBall,Sneaky Fields,ranked,LEON,1060,10,BYRON,1080,10,EMZ,1016,10,STU,807,10,STU,883,10,BUZZ,692,10,True,20210821T173251.000Z_15000050_5538
421,brawlBall,Sneaky Fields,ranked,TARA,662,10,DARRYL,692,10,BEA,782,10,LEON,1065,10,BYRON,1085,10,EMZ,1021,10,False,20210821T173719.000Z_15000050_5307
422,brawlBall,Sneaky Fields,ranked,EMZ,791,10,FRANK,626,10,FRANK,857,10,EMZ,1026,10,LEON,1070,10,BYRON,1090,10,False,20210821T174458.000Z_15000050_5460
423,gemGrab,Stardust Storm,ranked,POCO,788,10,BYRON,573,10,TICK,773,10,BELLE,1046,10,PAM,1034,10,CROW,1121,10,False,20210821T174633.000Z_15000403_5335
424,brawlBall,Sneaky Fields,ranked,EMZ,1031,10,LEON,1075,10,BYRON,1095,10,STU,888,10,BELLE,888,10,EMZ,818,10,True,20210821T174844.000Z_15000050_5795
425,brawlBall,Sneaky Fields,ranked,EMZ,1036,10,BYRON,1100,10,LEON,1080,10,STU,1091,10,GENE,975,10,SANDY,1022,10,True,20210821T175221.000Z_15000050_6304
426,brawlBall,Sneaky Fields,ranked,EL PRIMO,987,10,SPIKE,1088,10,MORTIS,770,10,STU,1001,10,BEA,1004,10,COLT,1150,10,False,20210821T175304.000Z_15000050_6000
427,brawlBall,Sneaky Fields,ranked,SPIKE,872,10,SANDY,963,10,BEA,927,10,EMZ,1041,10,LEON,1085,10,BYRON,1104,10,False,20210821T175621.000Z_15000050_5992
428,brawlBall,Sneaky Fields,ranked,JESSIE,917,10,SANDY,880,10,STU,966,10,STU,1006,10,BEA,1009,10,COLT,1154,10,True,20210821T175809.000Z_15000050_5932
429,brawlBall,Sneaky Fields,ranked,BEA,998,10,STU,995,10,COLT,1142,10,BEA,428,10,COLONEL RUFFS,450,10,BULL,931,10,True,20210821T180138.000Z_15000050_4944
430,brawlBall,Sneaky Fields,ranked,STU,1001,10,BEA,1004,10,COLT,1146,10,STU,818,10,GALE,842,10,ROSA,815,10,True,20210821T180626.000Z_15000050_5626
431,brawlBall,Sneaky Fields,ranked,STU,1006,10,BEA,1009,10,COLT,1150,10,SPIKE,910,10,STU,814,10,FRANK,820,10,True,20210821T181321.000Z_15000050_5709
432,brawlBall,Sneaky Fields,ranked,EL PRIMO,872,10,POCO,864,10,COLT,883,10,STU,1011,10,BEA,1014,10,COLT,1154,10,False,20210821T182006.000Z_15000050_5798
433,brawlBall,Sneaky Fields,ranked,EL PRIMO,906,10,BYRON,1002,10,NITA,700,10,BEA,1013,10,EMZ,1069,10,MORTIS,1054,10,False,20210821T182313.000Z_15000050_5744
434,brawlBall,Sneaky Fields,ranked,STU,1016,10,BEA,1019,10,COLT,1158,10,EL PRIMO,835,10,STU,830,10,BIBI,737,10,True,20210821T182337.000Z_15000050_5595
435,brawlBall,Sneaky Fields,ranked,EMZ,1074,10,MORTIS,1059,10,BEA,1018,10,BYRON,904,10,MORTIS,872,10,AMBER,916,10,False,20210821T182801.000Z_15000050_5843
436,brawlBall,Sneaky Fields,ranked,BEA,1024,10,STU,1021,10,COLT,1162,10,BULL,824,10,SANDY,523,10,TARA,828,10,True,20210821T182923.000Z_15000050_5382
437,brawlBall,Sneaky Fields,ranked,STU,1161,10,LEON,1180,10,BELLE,1281,10,DYNAMIKE,665,10,SQUEAK,765,10,TARA,1016,10,True,20210821T183300.000Z_15000050_6068
438,brawlBall,Sneaky Fields,ranked,RICO,1245,10,GENE,1245,10,SPIKE,1051,10,LEON,1184,10,BELLE,1284,10,STU,1165,10,False,20210821T183522.000Z_15000050_7174
439,brawlBall,Sneaky Fields,ranked,BYRON,968,10,MORTIS,1048,10,EMZ,892,10,CROW,733,10,EL PRIMO,810,10,ROSA,765,10,False,20210821T183745.000Z_15000050_5216
440,siege,Bot Drop,ranked,STU,902,10,CROW,1004,10,PIPER,1026,10,BARLEY,607,10,CROW,779,10,BELLE,754,10,True,20210821T184011.000Z_15000097_5072
441,brawlBall,Sneaky Fields,ranked,GENE,916,10,RICO,965,10,SANDY,913,10,STU,1169,10,LEON,1188,10,BELLE,1287,10,True,20210821T184054.000Z_15000050_6438
442,brawlBall,Sneaky Fields,ranked,MORTIS,1037,10,EMZ,1063,10,BEA,1007,10,RICO,805,10,BYRON,842,10,EMZ,768,10,True,20210821T184235.000Z_15000050_5522
443,siege,Bot Drop,ranked,CROW,1009,10,STU,908,10,PIPER,1031,10,PENNY,802,10,PIPER,877,10,PAM,801,10,True,20210821T184324.000Z_15000097_5428
444,brawlBall,Sneaky Fields,ranked,BO,734,10,TARA,845,10,SPIKE,725,10,POCO,1075,10,BULL,1127,10,FRANK,1125,10,False,20210821T184621.000Z_15000050_5631
445,siege,Bot Drop,ranked,STU,914,10,CROW,1014,10,PIPER,1036,10,BEA,846,10,GRIFF,819,10,SPIKE,786,10,True,20210821T184651.000Z_15000097_5415
446,brawlBall,Sneaky Fields,ranked,EMZ,1068,10,MORTIS,1042,10,BEA,1012,10,COLETTE,960,10,BULL,769,10,FRANK,694,9,True,20210821T184824.000Z_15000050_5545
447,brawlBall,Sneaky Fields,ranked,BULL,1131,10,POCO,1080,10,FRANK,1129,10,SANDY,876,10,STU,901,10,JESSIE,901,10,True,20210821T184856.000Z_15000050_6018
448,siege,Bot Drop,ranked,CROW,1019,10,STU,920,10,PIPER,1041,10,STU,774,10,GENE,646,10,SANDY,526,10,True,20210821T185113.000Z_15000097_4926
449,brawlBall,Sneaky Fields,ranked,COLT,944,10,TARA,857,10,FRANK,956,10,BEA,1017,10,MORTIS,1047,10,EMZ,1073,10,False,20210821T185559.000Z_15000050_5894
450,brawlBall,Sneaky Fields,ranked,COLT,829,10,EL PRIMO,766,10,MORTIS,786,10,BULL,1135,10,FRANK,1133,10,POCO,1085,10,False,20210821T185611.000Z_15000050_5734
451,siege,Bot Drop,ranked,STU,926,10,PIPER,1046,10,CROW,1024,10,DARRYL,776,10,AMBER,806,10,PENNY,749,10,True,20210821T185618.000Z_15000097_5327
452,gemGrab,Stardust Storm,ranked,BELLE,897,10,RICO,878,10,LEON,836,10,PAM,1039,10,RICO,974,10,BELLE,1064,10,True,20210821T185904.000Z_15000403_5688
453,brawlBall,Sneaky Fields,ranked,BULL,1139,10,POCO,1090,10,FRANK,1137,10,DYNAMIKE,881,10,BEA,858,10,SANDY,900,10,True,20210821T185951.000Z_15000050_6005
454,brawlBall,Sneaky Fields,ranked,BELLE,871,10,FRANK,867,10,SANDY,811,10,GRIFF,820,10,GENE,859,10,LEON,815,10,False,20210821T190015.000Z_15000050_5043
455,brawlBall,Sneaky Fields,ranked,SPIKE,859,10,SANDY,860,10,BEA,818,10,GRIFF,827,10,LEON,822,10,GENE,866,10,False,20210821T190157.000Z_15000050_5052
456,siege,Bot Drop,ranked,CROW,1029,10,STU,932,10,PIPER,1051,10,LEON,722,10,PIPER,747,10,BYRON,729,8,True,20210821T190226.000Z_15000097_5210
457,gemGrab,Stardust Storm,ranked,BELLE,1053,10,CARL,1033,10,RICO,964,10,TARA,861,10,8-BIT,856,10,RICO,885,10,False,20210821T190259.000Z_15000403_5652
458,brawlBall,Sneaky Fields,ranked,SANDY,892,10,STU,883,10,JESSIE,876,10,GRIFF,834,10,LEON,829,10,GENE,873,10,False,20210821T190346.000Z_15000050_5187
459,brawlBall,Sneaky Fields,ranked,RICO,870,10,COLT,705,10,BEA,764,10,BULL,1143,10,POCO,1095,10,FRANK,1141,10,False,20210821T190440.000Z_15000050_5718
460,brawlBall,Sneaky Fields,ranked,GALE,1049,10,BUZZ,729,10,RICO,719,9,EMZ,1078,10,MORTIS,1052,10,BEA,1022,10,False,20210821T190452.000Z_15000050_5649
461,brawlBall,Sneaky Fields,ranked,EMZ,998,10,GENE,946,10,SPIKE,884,10,LEON,836,10,GENE,880,10,GRIFF,841,10,True,20210821T190649.000Z_15000050_5385
462,siege,Bot Drop,ranked,LOU,730,10,JESSIE,729,10,PENNY,707,10,CROW,1034,10,STU,938,10,PIPER,1056,10,False,20210821T190732.000Z_15000097_5194
463,gemGrab,Stardust Storm,ranked,PAM,1212,10,8-BIT,1209,10,CROW,1206,10,8-BIT,985,10,GALE,908,10,STU,856,10,True,20210821T191021.000Z_15000403_6376
464,brawlBall,Sneaky Fields,ranked,GRIFF,832,10,LEON,827,10,GENE,871,10,BEA,908,10,STU,920,10,SPIKE,850,10,False,20210821T191034.000Z_15000050_5208
465,brawlBall,Sneaky Fields,ranked,EMZ,1083,10,MORTIS,1057,10,BEA,1027,10,PAM,793,10,EMZ,764,10,MAX,793,10,False,20210821T191059.000Z_15000050_5517
466,brawlBall,Sneaky Fields,ranked,MAX,872,10,LEON,859,10,DYNAMIKE,756,10,GRIFF,832,10,LEON,827,10,GENE,871,10,False,20210821T191158.000Z_15000050_5017
467,siege,Bot Drop,ranked,PAM,640,10,STU,656,10,GENE,740,10,CROW,1039,10,STU,944,10,PIPER,1061,10,False,20210821T191340.000Z_15000097_5080
468,brawlBall,Sneaky Fields,ranked,GRIFF,839,10,LEON,834,10,GENE,878,10,DYNAMIKE,809,10,ROSA,787,10,EL PRIMO,759,9,True,20210821T191416.000Z_15000050_4906
469,brawlBall,Sneaky Fields,ranked,EMZ,1329,10,NITA,1189,10,BEA,1037,10,STU,912,10,SANDY,865,10,BEA,951,10,True,20210821T191448.000Z_15000050_6283
470,brawlBall,Sneaky Fields,ranked,TICK,826,10,NITA,764,10,RICO,778,10,TARA,823,10,BUZZ,777,10,GENE,770,10,True,20210821T191525.000Z_15000050_4738
471,gemGrab,Stardust Storm,ranked,STU,766,10,GENE,781,10,SANDY,774,10,8-BIT,1212,10,CROW,1209,10,PAM,1215,10,False,20210821T191918.000Z_15000403_5957
472,brawlBall,Sneaky Fields,ranked,STU,1157,10,LEON,1176,10,BELLE,1275,10,SANDY,811,10,GENE,826,10,SPIKE,930,10,False,20210821T191927.000Z_15000050_6175
473,brawlBall,Sneaky Fields,ranked,SANDY,807,10,BUZZ,769,10,GENE,762,10,STU,789,9,BELLE,789,10,RICO,786,10,False,20210821T191941.000Z_15000050_4702
474,brawlBall,Sneaky Fields,ranked,STU,777,9,MORTIS,671,10,LEON,679,10,EMZ,1072,10,MORTIS,1046,10,BEA,1016,10,False,20210821T192024.000Z_15000050_5261
475,siege,Bot Drop,ranked,STU,950,10,CROW,1044,10,PIPER,1066,10,DYNAMIKE,970,10,CROW,738,10,PIPER,740,10,True,20210821T192047.000Z_15000097_5508
476,brawlBall,Sneaky Fields,ranked,TARA,955,10,BEA,879,10,EL PRIMO,943,10,SPIKE,873,10,SPROUT,814,10,GRIFF,846,10,False,20210821T192112.000Z_15000050_5310
477,brawlBall,Sneaky Fields,ranked,LEON,1176,10,STU,1157,10,GENE,1060,10,TARA,955,10,BEA,879,10,EL PRIMO,943,10,True,20210821T192423.000Z_15000050_6170
478,brawlBall,Sneaky Fields,ranked,GRIFF,846,10,SPROUT,814,10,SPIKE,873,10,BROCK,798,10,SPIKE,757,10,SANDY,829,10,False,20210821T192440.000Z_15000050_4917
479,brawlBall,Sneaky Fields,ranked,EMZ,1332,10,BEA,1042,10,NITA,1193,10,SANDY,940,10,STU,935,10,EMZ,945,10,True,20210821T192512.000Z_15000050_6387
480,gemGrab,Stardust Storm,ranked,BELLE,901,10,STU,868,10,GENE,893,10,8-BIT,1215,10,CROW,1212,10,PAM,1218,10,False,20210821T192528.000Z_15000403_6307
481,siege,Bot Drop,ranked,PIPER,812,10,TARA,776,10,MORTIS,767,10,CROW,1049,10,STU,956,10,PIPER,1071,10,False,20210821T192653.000Z_15000097_5431
482,brawlBall,Sneaky Fields,ranked,LEON,1180,10,STU,1161,10,GENE,1065,10,GENE,934,10,SPIKE,884,10,RICO,932,10,True,20210821T192832.000Z_15000050_6156
483,brawlBall,Sneaky Fields,ranked,BELLE,966,10,AMBER,872,10,LEON,817,10,GRIFF,837,10,BYRON,799,10,SPIKE,864,10,True,20210821T192927.000Z_15000050_5155
484,siege,Bot Drop,ranked,COLONEL RUFFS,765,10,NANI,791,10,LOU,807,10,STU,747,10,PENNY,792,10,NANI,799,10,True,20210821T193019.000Z_15000097_4701
485,gemGrab,Stardust Storm,ranked,GENE,885,10,CARL,885,10,SANDY,785,10,8-BIT,1218,10,CROW,1215,10,PAM,1221,10,False,20210821T193250.000Z_15000403_6209
486,siege,Bot Drop,ranked,COLONEL RUFFS,773,10,LOU,814,10,NANI,799,10,SPIKE,810,10,PAM,815,10,LEON,818,10,True,20210821T193310.000Z_15000097_4829
487,siege,Bot Drop,ranked,AMBER,806,10,BEA,834,10,PIPER,696,10,CROW,1054,10,STU,962,10,PIPER,1076,10,False,20210821T193311.000Z_15000097_5428
488,brawlBall,Sneaky Fields,ranked,GRIFF,828,10,BYRON,791,10,SPIKE,855,10,SANDY,813,10,STU,768,10,BELLE,380,10,True,20210821T193339.000Z_15000050_4435
489,brawlBall,Sneaky Fields,ranked,JESSIE,715,10,MORTIS,927,10,EMZ,724,10,ROSA,891,10,BYRON,944,10,FRANK,938,10,False,20210821T193426.000Z_15000050_5139
490,brawlBall,Sneaky Fields,ranked,LEON,1184,10,STU,1165,10,GENE,1070,10,SPIKE,938,10,NITA,924,10,GENE,898,10,False,20210821T193427.000Z_15000050_6179
491,brawlBall,Sneaky Fields,ranked,JESSIE,862,10,EMZ,867,10,TARA,849,10,EMZ,1335,10,NITA,1197,10,BEA,1047,10,False,20210821T193536.000Z_15000050_6157
492,siege,Bot Drop,ranked,LOU,821,10,NANI,807,10,COLONEL RUFFS,781,10,PIPER,724,10,BELLE,715,10,BELLE,761,10,True,20210821T193626.000Z_15000097_4609
493,brawlBall,Sneaky Fields,ranked,SANDY,916,10,JESSIE,920,10,SPIKE,923,10,LEON,1184,10,STU,1165,10,GENE,1070,10,False,20210821T193656.000Z_15000050_6178
494,brawlBall,Sneaky Fields,ranked,LEON,1188,10,STU,1169,10,GENE,1075,10,BEA,975,10,GRIFF,24,10,CROW,935,10,True,20210821T193856.000Z_15000050_5366
495,siege,Bot Drop,ranked,CROW,1059,10,STU,968,10,PIPER,1081,10,COLT,822,10,LEON,803,10,PIPER,852,10,True,20210821T193908.000Z_15000097_5585
496,brawlBall,Sneaky Fields,ranked,GALE,657,10,TARA,674,10,EL PRIMO,749,10,EMZ,716,10,BEA,629,10,MORTIS,917,10,False,20210821T193925.000Z_15000050_4342
497,brawlBall,Sneaky Fields,ranked,FRANK,944,10,MAX,948,10,JESSIE,966,10,EMZ,724,10,BEA,637,10,MORTIS,923,10,False,20210821T194056.000Z_15000050_5142
498,siege,Bot Drop,ranked,COLONEL RUFFS,789,10,LOU,828,10,NANI,814,10,CROW,814,10,PIPER,737,10,PENNY,790,10,True,20210821T194059.000Z_15000097_4772
499,gemGrab,Stardust Storm,ranked,CROW,1218,10,PAM,1224,10,8-BIT,1221,10,LEON,789,10,LEON,730,10,MORTIS,717,10,True,20210821T194120.000Z_15000403_5899
500,brawlBall,Sneaky Fields,ranked,BEA,645,10,EMZ,732,10,MORTIS,929,10,SHELLY,695,10,EL PRIMO,552,10,JACKY,807,10,True,20210821T194334.000Z_15000050_4360
501,siege,Bot Drop,ranked,STU,777,10,GENE,758,10,CROW,749,10,LOU,835,10,NANI,821,10,COLONEL RUFFS,797,10,False,20210821T194341.000Z_15000097_4737
502,brawlBall,Sneaky Fields,ranked,RICO,818,10,TARA,942,10,BEA,823,10,LEON,1192,10,STU,1173,10,GENE,1080,10,False,20210821T194352.000Z_15000050_6028
503,siege,Bot Drop,ranked,CROW,971,10,STU,756,10,BELLE,926,10,CROW,1064,10,STU,974,10,PIPER,1086,10,False,20210821T194520.000Z_15000097_5777
504,brawlBall,Sneaky Fields,ranked,BEA,820,10,COLT,741,10,BO,757,10,BEA,1052,10,EMZ,1338,10,NITA,1201,10,False,20210821T194558.000Z_15000050_5909
505,siege,Bot Drop,ranked,PENNY,729,10,MAX,783,10,NANI,783,10,NANI,828,10,LOU,842,10,SPIKE,773,10,False,20210821T194706.000Z_15000097_4738
